pencil,5.22,(0.68),3.14,(1.90),4.78,(1.73),34
penis,5.90,(1.72),5.54,(2.63),5.92,(2.54),.
penthouse,6.81,(1.64),5.52,(2.49),6.52,(1.82),1
people,7.33,(1.70),5.94,(2.09),6.14,(2.02),847
perfection,7.25,(2.05),5.95,(2.73),6.71,(2.26),11
perfume,6.76,(1.48),5.05,(2.36),5.93,(1.69),10
person,6.32,(1.74),4.19,(2.45),5.35,(2.02),175
pervert,2.79,(2.12),6.26,(2.61),4.72,(2.83),1
pest,3.13,(1.82),5.62,(2.15),5.29,(2.13),4
pet,6.79,(2.32),5.10,(2.59),5.85,(2.28),8
phase,5.17,(0.79),3.98,(1.82),4.65,(1.72),72
pie,6.41,(1.89),4.20,(2.40),5.35,(1.78),14
quality,6.25,(1.59),4.48,(2.12),5.64,(1.59),114
quarrel,2.93,(2.06),6.29,(2.56),4.02,(2.16),20
quart,5.39,(2.01),3.59,(2.51),5.20,(1.86),3
queen,6.44,(1.43),4.76,(2.18),5.49,(2.12),41
quick,6.64,(1.61),6.57,(1.78),6.57,(1.91),68
quiet,5.58,(1.83),2.82,(2.13),4.42,(2.30),76
rabbit,6.57,(1.92),4.02,(2.19),6.08,(1.72),11
rabies,1.77,(0.97),6.10,(2.62),3.85,(2.34),1
radiant,6.73,(2.17),5.39,(2.82),5.61,(2.17),8
radiator,4.67,(1.05),4.02,(1.94),4.81,(1.38),4
radio,6.73,(1.47),4.78,(2.82),5.28,(1.85),120
rage,2.41,(1.86),8.17,(1.40),5.68,(3.01),16
rain,5.08,(2.51),3.65,(2.35),4.78,(1.68),70
rainbow,8.14,(1.23),4.64,(2.88),4.72,(2.37),4
rancid,4.34,(2.28),5.04,(2.27),4.59,(1.86),.
rape,1.25,(0.91),6.81,(3.17),2.97,(2.94),5
rat,3.02,(1.66),4.95,(2.36),4.55,(2.14),6
rattle,5.03,(1.23),4.36,(2.18),4.17,(1.56),5
razor,4.81,(2.16),5.36,(2.44),4.91,(1.95),15
red,6.41,(1.61),5.29,(2.04),5.78,(1.59),197
refreshment,7.44,(1.29),4.45,(2.70),5.00,(1.92),2
regretful,2.28,(1.42),5.74,(2.32),3.43,(2.52),1
rejected,1.50,(1.09),6.37,(2.56),2.72,(2.58),33
relaxed,7.00,(1.77),2.39,(2.13),5.55,(1.90),14
repentant,5.53,(1.86),4.69,(1.98),5.42,(2.06),1
reptile,4.77,(2.00),5.18,(2.19),4.77,(2.02),.
rescue,7.70,(1.24),6.53,(2.56),6.45,(2.29),15
resent,3.76,(1.90),4.47,(2.12),4.46,(2.09),8
reserved,4.88,(1.83),3.27,(2.05),4.30,(1.93),27
respect,7.64,(1.29),5.19,(2.39),6.89,(2.11),125
respectful,7.22,(1.27),4.60,(2.67),5.67,(2.38),4
restaurant,6.76,(1.85),5.41,(2.55),5.73,(1.41),41
reunion,6.48,(2.45),6.34,(2.35),5.64,(1.95),11
reverent,5.35,(1.21),4.00,(1.60),4.67,(1.68),3
revolt,4.13,(1.78),6.56,(2.34),6.18,(2.11),8
revolver,4.02,(2.44),5.55,(2.39),4.39,(2.47),14
reward,7.53,(1.67),4.95,(2.62),6.00,(2.14),15
riches,7.70,(1.95),6.17,(2.70),6.74,(2.43),2
ridicule,3.13,(2.24),5.83,(2.73),3.87,(2.70),5
seat,4.95,(0.98),2.95,(1.72),4.84,(1.88),54
secure,7.57,(1.76),3.14,(2.47),5.93,(2.57),30
selfish,2.42,(1.62),5.50,(2.62),4.64,(2.31),8
sentiment,5.98,(1.71),4.41,(2.30),5.09,(1.46),23
serious,5.08,(1.59),4.00,(1.87),5.12,(1.65),116
severe,3.20,(1.74),5.26,(2.36),3.83,(1.91),39
sex,8.05,(1.53),7.36,(1.91),5.75,(2.25),84
sexy,8.02,(1.12),7.36,(1.91),6.82,(2.13),2
shadow,4.35,(1.23),4.30,(2.26),4.19,(1.82),36
shamed,2.50,(1.34),4.88,(2.27),2.98,(1.94),1
shark,3.65,(2.47),7.16,(1.96),2.63,(2.16),.
sheltered,5.75,(1.92),4.28,(1.77),3.76,(1.91),4
ship,5.55,(1.40),4.38,(2.29),5.12,(2.31),83
shotgun,4.37,(2.75),6.27,(1.94),5.29,(2.67),8
shriek,3.93,(2.22),5.36,(2.91),4.30,(1.86),5
shy,4.64,(1.83),3.77,(2.29),3.44,(1.96),13
sick,1.90,(1.14),4.29,(2.45),3.04,(1.65),51
sickness,2.25,(1.71),5.61,(2.67),3.84,(2.50),6
silk,6.90,(1.27),3.71,(2.51),4.81,(1.93),12
silly,7.41,(1.80),5.88,(2.38),6.00,(2.09),15
sin,2.80,(1.67),5.78,(2.21),3.62,(2.29),53
sinful,2.93,(2.15),6.29,(2.43),4.24,(2.73),3
sissy,3.14,(1.96),5.17,(2.57),3.58,(2.74),.
skeptical,4.52,(1.63),4.91,(1.92),4.50,(1.61),7
skijump,7.06,(1.73),7.06,(2.10),4.90,(2.32),.
skull,4.27,(1.83),4.75,(1.85),4.86,(1.62),3
sky,7.37,(1.40),4.27,(2.17),5.16,(2.00),58
skyscraper,5.88,(1.87),5.71,(2.17),4.33,(2.36),2
slap,2.95,(1.79),6.46,(2.58),4.21,(2.29),2
slaughter,1.64,(1.18),6.77,(2.42),3.82,(2.75),10
slave,1.84,(1.13),6.21,(2.93),3.29,(2.76),30
sleep,7.20,(1.77),2.80,(2.66),5.41,(2.41),65
slime,2.68,(1.66),5.36,(2.63),4.17,(1.82),1
slow,3.93,(1.60),3.39,(2.22),4.35,(1.61),60
slum,2.39,(1.25),4.78,(2.52),3.83,(2.18),8
slush,4.66,(1.88),3.73,(2.23),4.91,(1.48),.
smallpox,2.52,(2.08),5.58,(2.13),4.29,(2.17),2
smooth,6.58,(1.78),4.91,(2.57),5.09,(2.09),42
snake,3.31,(2.20),6.82,(2.10),3.78,(2.05),44
sun,7.55,(1.85),5.04,(2.66),6.16,(2.09),112
sunlight,7.76,(1.43),6.10,(2.30),5.63,(2.15),17
sunrise,7.86,(1.35),5.06,(3.05),5.29,(2.41),10
sunset,7.68,(1.72),4.20,(2.99),5.66,(2.08),14
surgery,2.86,(2.19),6.35,(2.32),2.75,(1.86),6
surprised,7.47,(1.56),7.47,(2.09),6.11,(2.19),58
suspicious,3.76,(1.42),6.25,(1.59),4.47,(1.99),13
swamp,5.14,(2.24),4.86,(2.36),5.29,(1.63),5
sweetheart,8.42,(0.83),5.50,(2.73),6.03,(2.24),9
swift,6.46,(1.76),5.39,(2.53),6.29,(1.85),32
swimmer,6.54,(1.64),4.82,(2.49),5.96,(1.91),.
syphilis,1.68,(1.23),5.69,(3.25),3.33,(2.67),.
table,5.22,(0.72),2.92,(2.16),4.47,(1.66),198
talent,7.56,(1.25),6.27,(1.80),6.49,(1.75),40
tamper,4.10,(1.88),4.95,(2.01),4.58,(2.10),1
tank,5.16,(1.87),4.88,(1.86),4.78,(1.93),12
taste,6.66,(1.57),5.22,(2.38),5.50,(1.65),59
taxi,5.00,(1.96),3.41,(2.14),4.64,(1.83),16
teacher,5.68,(2.12),4.05,(2.61),5.11,(2.20),80
tease,4.84,(2.51),5.87,(2.56),4.67,(2.37),6
tender,6.93,(1.28),4.88,(2.30),5.33,(1.75),11
tennis,6.02,(1.97),4.61,(2.60),5.61,(2.12),15
tense,3.56,(1.36),6.53,(2.10),5.22,(2.02),15
termite,3.58,(2.08),5.39,(2.43),3.87,(1.87),.
terrible,1.93,(1.44),6.27,(2.44),3.58,(2.34),45
terrific,8.16,(1.12),6.23,(2.73),6.60,(2.15),5
terrified,1.72,(1.14),7.86,(2.27),3.08,(2.75),7
terrorist,1.69,(1.42),7.27,(2.38),2.65,(2.30),.
thankful,6.89,(2.29),4.34,(2.31),5.32,(2.00),6
theory,5.30,(1.49),4.62,(1.94),4.88,(1.81),129
thermometer,4.73,(1.05),3.79,(2.02),4.39,(1.51),.
thief,2.13,(1.69),6.89,(2.13),3.79,(2.55),8
thorn,3.64,(1.76),5.14,(2.14),4.45,(1.50),3
thought,6.39,(1.58),4.83,(2.46),6.02,(1.70),515
thoughtful,7.65,(1.03),5.72,(2.30),5.61,(2.11),11
thrill,8.05,(1.48),8.02,(1.65),6.54,(2.30),5
tidy,6.30,(1.56),3.98,(2.22),5.49,(1.93),1
time,5.31,(2.02),4.64,(2.75),4.63,(2.24),1599
timid,3.86,(1.55),4.11,(2.09),3.09,(1.91),5
useful,7.14,(1.60),4.26,(2.47),5.93,(2.10),58
useless,2.13,(1.42),4.87,(2.58),3.92,(2.62),17
utensil,5.14,(1.39),3.57,(1.98),5.40,(1.47),.
vacation,8.16,(1.36),5.64,(2.99),6.80,(2.08),47
vagina,6.14,(1.77),5.55,(2.55),5.88,(1.74),10
valentine,8.11,(1.35),6.06,(2.91),5.81,(2.45),2
vampire,4.26,(1.86),6.37,(2.35),5.05,(2.27),1
vandal,2.71,(1.91),6.40,(1.88),3.91,(2.49),1
vanity,4.30,(1.91),4.98,(2.31),4.80,(2.03),7
vehicle,6.27,(2.34),4.63,(2.81),5.77,(2.61),35
venom,2.68,(1.81),6.08,(2.44),3.94,(2.23),2
vest,5.25,(1.33),3.95,(2.09),5.09,(1.24),4
victim,2.18,(1.48),6.06,(2.32),2.69,(2.04),27
victory,8.32,(1.16),6.63,(2.84),7.26,(2.14),61
vigorous,6.79,(1.54),5.90,(2.66),5.41,(2.22),29
village,5.92,(1.34),4.08,(1.87),4.94,(1.74),72
violent,2.29,(1.78),6.89,(2.47),5.16,(2.86),33
violin,5.43,(1.98),3.49,(2.26),5.18,(2.01),11
virgin,6.45,(1.76),5.51,(2.06),6.24,(2.48),35
virtue,6.22,(2.06),4.52,(2.52),6.13,(2.09),30
vision,6.62,(1.84),4.66,(2.43),6.02,(1.96),56
volcano,4.84,(2.14),6.33,(2.21),3.25,(1.97),2
vomit,2.06,(1.57),5.75,(2.84),3.58,(2.45),3
voyage,6.25,(1.91),5.55,(2.23),5.18,(1.98),17
wagon,5.37,(0.97),3.98,(2.04),5.05,(1.20),55
war,2.08,(1.91),7.49,(2.16),4.50,(3.00),464
warmth,7.41,(1.81),3.73,(2.40),5.61,(1.67),28
wasp,3.37,(1.63),5.50,(2.17),3.76,(1.82),2
waste,2.93,(1.76),4.14,(2.30),4.72,(1.94),35
watch,5.78,(1.51),4.10,(2.12),5.37,(1.75),81
water,6.61,(1.78),4.97,(2.49),5.08,(1.99),442
waterfall,7.88,(1.03),5.37,(2.84),5.20,(2.18),2
wealthy,7.70,(1.34),5.80,(2.73),6.77,(2.57),12
weapon,3.97,(1.92),6.03,(1.89),5.19,(2.61),42
weary,3.79,(2.12),3.81,(2.29),4.00,(1.91),17
wedding,7.82,(1.56),5.97,(2.85),6.68,(2.08),32
whistle,5.81,(1.21),4.69,(1.99),5.27,(1.87),4
white,6.47,(1.59),4.37,(2.14),5.98,(1.73),365
whore,2.30,(2.11),5.85,(2.93),4.61,(2.73),2
world,6.50,(2.03),5.32,(2.39),5.26,(2.47),787
wounds,2.51,(1.58),5.82,(2.01),3.92,(1.57),8
writer,5.52,(1.90),4.33,(2.45),4.73,(1.84),73
yacht,6.95,(1.79),5.61,(2.72),6.10,(2.13),4
yellow,5.61,(1.94),4.43,(2.05),5.47,(1.58),55
young,6.89,(2.12),5.64,(2.51),5.30,(2.49),385
youth,6.75,(2.29),5.67,(2.52),5.11,(2.55),82
zest,6.79,(2.04),5.59,(2.66),6.00,(1.99),5
